model,persona,psd,delta_norm,empirical_cosine,empirical_projection,empirical_projection_per_dim,empirical_off_target_leakage,empirical_target_norm,theory_cosine,theory_projection,theory_projection_per_dim,theory_off_target_leakage,theory_target_norm
DeepSeek-V4-Flash,ENFJ,0.9945681581319276,4.100709567853945,0.7979008491838407,3.271959646446964,0.7935667779446735,0.5995144619710555,1.0444867698674676,0.638920062333957,2.620025612706697,0.63544954958902,0.7650945634998632,0.48507125007266594
DeepSeek-V4-Flash,ENTJ,1.4860019004158265,6.126942795283028,0.8006962600280436,4.905820181588888,1.1898361640575175,0.8902199451485796,1.0834037367316038,0.35682863131894693,2.186268611810326,0.5302480242627334,1.388178187699589,0.48507125007266594
DeepSeek-V4-Pro,ISTJ,1.2174845840971322,5.019817537793664,0.788443587881996,3.957842950011003,0.9599179136765625,0.7488833764458939,0.8397239171346228,0.4571354298846112,2.294736448081617,0.5565553387291297,1.0828272565124462,0.48507125007266594
DeepSeek-V4-Pro,ISFJ,0.8772649043598282,3.6170558623229465,0.6355903684088813,2.298965868089345,0.5575811237542452,0.6772717348704371,0.8807004944686003,0.6802008281526615,2.4603243930265073,0.5967163144548204,0.6430578142631612,0.48507125007266594
DeepSeek-V4-Pro,INFJ,0.7650985324959652,3.1545820634859303,0.62078594091536,1.958320194475831,0.4749624123884688,0.599822032977787,0.9731976810084244,0.6798176767772778,2.144540649602276,0.5201275068671115,0.5611088495360612,0.48507125007266594
DeepSeek-V4-Pro,INTJ,1.1322479415920108,4.668377857572036,0.7803804975565323,3.6431110352739635,0.8835842120169328,0.7080002411819938,0.7563218621868292,0.48239833989649944,2.252017728502327,0.5461945273752147,0.9917948071575649,0.48507125007266594
DeepSeek-V4-Pro,ISTP,0.8576141264297729,3.5360336292917722,0.6255303019503238,2.2118961838373816,0.536463623462479,0.6691104322557002,0.742536430852133,0.4657457791559417,1.6468927377961087,0.3994301595291768,0.7589186633035182,0.48507125007266594
DeepSeek-V4-Pro,ISFP,0.5593736243642845,2.3063565374385218,0.57176663915099,1.318697726095138,0.31983117723247534,0.45891924093954123,0.9450101624362328,0.5449283027276071,1.2567989534310944,0.3048185197154196,0.4690250757400249,0.48507125007266594
DeepSeek-V4-Pro,INFP,0.7457249206166903,3.074702615357959,0.7178524378215726,2.207182768011076,0.5353204522089898,0.519170175063564,1.2299664282161726,0.5901133448516649,1.8144230447730472,0.44006222724435734,0.6020389467314425,0.48507125007266594
DeepSeek-V4-Pro,INTP,0.9198183083587873,3.792508041740236,0.45235202749095205,1.715548701956936,0.41608167670939517,0.8203302741571344,0.7427362135393127,0.3026293388932006,1.1477242014189943,0.27836400656048194,0.8766864891417097,0.48507125007266594
DeepSeek-V4-Pro,ESTP,1.373680625802395,5.663830316047844,0.8879012134279445,5.028921810268859,1.2196926945124047,0.6319400229910507,1.5304900183080157,0.7636649658795671,4.325268785052335,1.0490317682328085,0.8868657231752771,0.48507125007266594
DeepSeek-V4-Pro,ESFP,1.0477331760905777,4.3199145524853195,0.7832312119109137,3.3834919102946692,0.8206173252686938,0.6514077169866074,1.1570596687968115,0.5103395607578528,2.2046232952268143,0.5346996888774954,0.901022225583342,0.48507125007266594
DeepSeek-V4-Pro,ENFP,1.0347719593687845,4.266474086904845,0.8345946496069,3.5607764456172677,0.8636151408524361,0.5700192070328336,1.3012991051209208,0.7189143149707502,3.067229295527653,0.7439123743205507,0.7192686474667684,0.48507125007266594
DeepSeek-V4-Pro,ENTP,1.2016378864561321,4.954479929602594,0.8310907336358411,4.11762235947747,0.9986701126194483,0.6682751052728351,1.481732573971184,0.7246767206006738,3.590396267666265,0.8707990029065547,0.828035450149153,0.48507125007266594
DeepSeek-V4-Pro,ESTJ,1.2705125032202167,5.238457249444852,0.8534555697192286,4.470790516274779,1.0843259722712133,0.6621474206677762,1.1084284648719636,0.6194131915877259,3.2447695238744956,0.7869722045717453,0.9974350956680782,0.48507125007266594
DeepSeek-V4-Pro,ESFJ,1.0246538304458417,4.224755972621934,0.8391101185725566,3.545035485126908,0.8597973971612345,0.5573723244673187,0.9929931250281785,0.7753662367709004,3.2757331397672544,0.7944819845056805,0.6470810216219072,0.48507125007266594
DeepSeek-V4-Pro,ENFJ,0.9555854161466264,3.939979605072349,0.7453978121981691,2.9368521777263354,0.7122912785641724,0.6370122620747091,1.0487053052347495,0.6335894288251899,2.4963294275606867,0.6054488180100225,0.7393072543417845,0.48507125007266594
DeepSeek-V4-Pro,ENTJ,1.2719751590400765,5.244487933884058,0.824764731197026,4.3254686810559315,1.0490802501349832,0.7192714605708679,1.0911444177272056,0.45785909427046,2.401236495320511,0.5823853942526138,1.1308174290203774,0.48507125007266594
