model,persona,psd,delta_norm,empirical_cosine,empirical_projection,empirical_projection_per_dim,empirical_off_target_leakage,empirical_target_norm,theory_cosine,theory_projection,theory_projection_per_dim,theory_off_target_leakage,theory_target_norm
DeepSeek-V3.2,INFJ,0.7899392596222498,3.257003005244748,0.6718769531861222,2.1883052556818847,0.5307419829570983,0.5850786113158771,0.9567482264648958,0.3867884983808264,1.2597713016204548,0.30553942004135176,0.7284570657858586,0.48507125007266594
DeepSeek-V3.2,INTJ,1.1452915240621326,4.7221579258328035,0.7460438711994047,3.5229369794032563,0.8544377222631797,0.7626459557765137,0.7801574852779509,0.41663384884346766,1.967410831486407,0.4771672157178073,1.0411551869595033,0.48507125007266594
DeepSeek-V3.2,ISTP,0.9457442351565034,3.899403376369251,0.5285176636419843,2.0609035620763416,0.49984253356779057,0.8028633756550935,0.7334845513736344,0.35654348849031225,1.3903068828415948,0.33719894882230195,0.8835887206415065,0.48507125007266594
DeepSeek-V3.2,ISFP,0.6110698078177413,2.5195053622584322,0.539285992689417,1.3587339503718479,0.32954138791152193,0.5145957478251829,0.9033200912379663,0.5673901256787975,1.4295424641402161,0.34671497505622695,0.503184892557568,0.48507125007266594
DeepSeek-V3.2,INFP,0.8824020443944268,3.6382368332991857,0.7578283750515409,2.757159107431786,0.6687093074455861,0.575726697389576,1.1805194312349618,0.5314556289053299,1.9335614443475548,0.46895753345098895,0.7474705343831477,0.48507125007266594
DeepSeek-V3.2,INTP,0.858009216796582,3.53766262860579,0.5576673786786999,1.9728390447441901,0.47848375081311423,0.7122030021810479,0.7215102253733692,0.4455550739769569,1.5762235341939685,0.38229036006271194,0.7681366393494103,0.48507125007266594
DeepSeek-V3.2,ESTP,1.4745229501503125,6.079613870867103,0.8696319323402572,5.287026358404789,1.282292242419273,0.7279728947916491,1.487512165635747,0.743834789827945,4.522228305871491,1.0968014687215393,0.985517360948175,0.48507125007266594
DeepSeek-V3.2,ESFP,1.2138809815438614,5.004959503833782,0.7721864704873338,3.8647620141974457,0.9373424707300546,0.7712950991154844,1.1141767415448725,0.4105982816532045,2.055027772018026,0.4984174451534147,1.1068365225816463,0.48507125007266594
DeepSeek-V3.2,ENFP,1.214573164736636,5.00781344824987,0.8283330098565179,4.148137186388762,1.006071045237254,0.6804476647278516,1.2383238292082515,0.5280785494434559,2.6445188616352224,0.6413900350270704,1.0314101005256546,0.48507125007266594
DeepSeek-V3.2,ENTP,1.4549410743735356,5.998875728691727,0.8679645307426612,5.206811356837455,1.262837246876849,0.7225618435813765,1.4021326242373224,0.7003458065352455,4.201287460515316,1.0189618801933904,1.0385423518624401,0.48507125007266594
DeepSeek-V3.2,ESTJ,1.439658105220149,5.935862432599258,0.8567106218769963,5.085316396008411,1.2333703906134121,0.7425718412949611,1.1057912794279796,0.6489454440640403,3.85205088222618,0.9342595683924844,1.0953421925558964,0.48507125007266594
DeepSeek-V3.2,ESFJ,1.0716860850080383,4.418674925992809,0.8101105720238184,3.579615271883338,0.8681842273558283,0.6283050311516052,0.9881000336486031,0.6719506414044546,2.969131450678649,0.7201201522053802,0.7936863556768229,0.48507125007266594
DeepSeek-V3.2,ENFJ,1.1056934011640076,4.558890682547645,0.8758071584052679,3.992709094162305,0.9683741957409056,0.533675289291893,1.009095245330975,0.5001198983026179,2.2799919445284806,0.5529792713440193,0.9574820222027507,0.48507125007266594
DeepSeek-V3.2,ENTJ,1.415690926657891,5.8370432238390295,0.8449297936449908,4.931891726615203,1.1961594425261377,0.7572208316449289,1.0765768688686321,0.40466597888145905,2.3620528099482083,0.5728819546296153,1.2945991912098622,0.48507125007266594
DeepSeek-V4-Flash,ISTJ,1.3421285895542083,5.533737937893252,0.8741206605249559,4.837154661443257,1.1731823292105519,0.6518837115060269,0.8769821687317523,0.5786384070845753,3.2020333056060335,0.7766071491623148,1.094618877403798,0.48507125007266594
